Mode,AtomIndex,dx,dy,dz
14,13,-0.0301,-0.0904,0.0603
14,14,0.01,0.0804,-0.1105
14,15,0.0301,0.1206,-0.1507
14,16,0.0402,0.1507,-0.1607
14,17,0.0603,0.2512,-0.2512
14,18,0.0,0.0703,-0.0904
14,19,-0.0301,-0.01,-0.01
14,20,-0.0502,-0.0402,0.0301
14,21,0.0502,-0.0301,-0.0502
14,22,-0.0502,-0.0703,0.0201
14,23,-0.0301,0.0201,0.0301
14,24,-0.1005,-0.2311,0.2411
14,25,-0.01,-0.0201,0.1206
14,26,-0.0804,0.0201,0.0603
14,27,0.0502,0.0301,-0.0502
14,28,-0.0502,0.0703,0.0201
14,29,-0.0904,0.2311,0.2411
14,30,0.0402,0.0603,-0.0301
14,31,0.0402,0.0804,-0.0201
14,32,0.0201,0.0804,-0.0201
14,33,0.01,0.1105,-0.0
14,34,0.0201,0.0402,-0.0301
14,35,0.0,0.0502,-0.0201
14,36,0.0301,0.0,-0.0402
14,37,0.0301,-0.01,-0.0402
14,38,0.0502,0.01,-0.0402
14,39,0.0201,0.0301,-0.0201
14,40,0.0402,0.0402,-0.0703
14,41,-0.0301,0.0603,0.0201
14,42,-0.0301,0.0904,0.0603
14,43,0.01,-0.0904,-0.1105
14,44,0.0301,-0.1206,-0.1507
14,45,0.0402,-0.1507,-0.1607
14,46,0.0703,-0.2512,-0.2512
14,47,0.0,-0.0703,-0.0904
14,48,-0.0402,0.01,-0.01
14,49,-0.0502,0.0502,0.0301
14,50,-0.0301,-0.0201,0.0301
14,51,-0.01,0.0201,0.1206
14,52,-0.0804,-0.0201,0.0603
14,53,0.0603,-0.0,-0.0201
15,1,0.01,0.07,-0.13
15,2,0.03,0.13,-0.1899
15,3,-0.0,0.04,-0.1
15,4,0.01,0.09,-0.15
15,5,-0.03,-0.08,0.02
15,6,-0.04,-0.13,0.07
15,7,-0.03,-0.11,0.05
15,8,-0.05,-0.1699,0.12
15,9,-0.01,-0.03,-0.02
15,10,0.0,0.01,-0.06
15,11,-0.0,-0.01,-0.05
15,12,0.01,0.09,-0.14
15,13,-0.01,-0.0,-0.06
15,14,-0.01,-0.07,0.02
15,15,-0.03,-0.16,0.1
15,16,-0.01,-0.05,0.02
15,17,-0.02,-0.12,0.1
15,18,0.0,0.05,-0.07
15,19,0.02,0.13,-0.1699
15,20,0.02,0.1899,-0.2199
15,21,0.01,0.02,-0.07
15,22,0.01,0.07,-0.12
15,23,-0.02,0.01,0.02
15,24,-0.02,-0.04,-0.02
15,25,0.01,0.02,0.04
15,26,-0.07,-0.04,0.08
15,27,-0.01,0.02,0.07
15,28,-0.01,0.06,0.12
15,29,0.02,-0.05,0.02
15,30,-0.01,0.07,0.13
15,31,-0.03,0.13,0.1899
15,32,0.0,0.04,0.1
15,33,-0.01,0.09,0.15
15,34,0.03,-0.08,-0.02
15,35,0.04,-0.13,-0.07
15,36,0.03,-0.11,-0.05
15,37,0.05,-0.1699,-0.12
15,38,0.01,-0.03,0.02
15,39,-0.0,0.01,0.06
15,40,0.0,-0.01,0.05
15,41,-0.01,0.09,0.14
15,42,0.01,-0.0,0.06
15,43,0.01,-0.07,-0.02
15,44,0.03,-0.16,-0.1
15,45,0.01,-0.05,-0.02
15,46,0.02,-0.12,-0.09
15,47,-0.0,0.05,0.07
15,48,-0.02,0.13,0.1699
15,49,-0.02,0.1899,0.2199
15,50,0.02,0.01,-0.02
15,51,-0.01,0.02,-0.04
15,52,0.07,-0.04,-0.08
15,53,-0.0,-0.03,0.0
16,1,0.01,0.0402,-0.0502
16,2,0.0201,0.0603,-0.0804
16,3,-0.0201,-0.0804,0.0502
16,4,-0.0301,-0.1607,0.1205
16,5,-0.0201,-0.0703,0.0603
16,6,-0.0402,-0.1607,0.1406
16,7,0.0,0.0402,-0.0402
16,8,0.0,0.0502,-0.0301
16,9,0.0301,0.1004,-0.0904
16,10,0.0201,0.0804,-0.0603
16,11,0.0301,0.1306,-0.1105
16,12,-0.0301,-0.1004,0.1105
16,13,-0.01,-0.01,0.01
16,14,0.01,0.0502,-0.0502
16,15,0.0402,0.1406,-0.1406
16,16,0.0,0.0201,-0.0201
16,17,0.0201,0.0904,-0.0904
16,18,-0.0201,-0.0804,0.0904
16,19,-0.0402,-0.1607,0.1707
16,20,-0.0603,-0.221,0.231
16,21,0.0301,0.1105,-0.1105
16,22,-0.01,-0.0402,0.0502
16,23,-0.0,-0.0,-0.0
16,24,0.01,0.0502,-0.0502
16,25,0.0,0.0201,-0.0301
16,26,0.0201,0.0703,-0.0703
16,27,0.0301,-0.1105,-0.1105
16,28,-0.01,0.0402,0.0502
16,29,0.01,-0.0502,-0.0502
16,30,0.01,-0.0402,-0.0502
16,31,0.0201,-0.0603,-0.0804
16,32,-0.0201,0.0804,0.0502
16,33,-0.0301,0.1607,0.1205
16,34,-0.0201,0.0703,0.0603
16,35,-0.0402,0.1607,0.1406
16,36,0.0,-0.0402,-0.0402
16,37,0.0,-0.0502,-0.0301
16,38,0.0301,-0.1004,-0.0904
16,39,0.0201,-0.0804,-0.0603
16,40,0.0301,-0.1306,-0.1105
16,41,-0.0301,0.1004,0.1105
16,42,-0.01,0.01,0.01
16,43,0.01,-0.0502,-0.0502
16,44,0.0402,-0.1406,-0.1406
16,45,0.0,-0.0201,-0.0201
16,46,0.0201,-0.0904,-0.0904
16,47,-0.0201,0.0804,0.0904
16,48,-0.0402,0.1607,0.1707
16,49,-0.0603,0.221,0.231
16,50,-0.0,0.0,-0.0
16,51,0.0,-0.0201,-0.0301
16,52,0.0201,-0.0703,-0.0703
16,53,-0.01,0.0,0.0402
17,1,0.04,-0.0,-0.13
17,2,0.06,0.01,-0.1801
17,3,-0.0,-0.09,-0.05
17,4,-0.02,-0.15,-0.03
17,5,-0.03,-0.11,0.0
17,6,-0.07,-0.1901,0.07
17,7,0.01,-0.03,-0.04
17,8,-0.01,-0.03,-0.0
17,9,0.05,0.04,-0.1
17,10,0.05,0.04,-0.1
17,11,0.07,0.09,-0.15
17,12,0.0,-0.06,0.0
17,13,0.02,0.04,-0.09
17,14,0.02,-0.03,-0.02
17,15,0.04,0.01,-0.06
17,16,-0.0,-0.1,0.06
17,17,-0.01,-0.12,0.08
17,18,-0.01,-0.12,0.09
17,19,-0.02,-0.13,0.08
17,20,-0.04,-0.15,0.11
17,21,0.07,0.05,-0.13
17,22,0.02,-0.03,-0.02
17,23,0.01,0.02,0.02
17,24,0.06,0.2001,-0.2301
17,25,0.06,0.08,-0.01
17,26,-0.02,0.1,-0.04
17,27,-0.07,0.05,0.13
17,28,-0.02,-0.03,0.02
17,29,-0.06,0.2001,0.2301
17,30,-0.04,-0.0,0.13
17,31,-0.06,0.01,0.1801
17,32,0.0,-0.09,0.05
17,33,0.02,-0.15,0.03
17,34,0.03,-0.11,-0.0
17,35,0.07,-0.1901,-0.07
17,36,-0.01,-0.03,0.04
17,37,0.01,-0.03,0.0
17,38,-0.05,0.04,0.1
17,39,-0.05,0.05,0.1
17,40,-0.07,0.09,0.15
17,41,-0.0,-0.06,-0.0
17,42,-0.02,0.04,0.09
17,43,-0.02,-0.03,0.02
17,44,-0.04,0.01,0.06
17,45,0.0,-0.1,-0.07
17,46,0.01,-0.12,-0.08
17,47,0.02,-0.12,-0.09
17,48,0.02,-0.13,-0.08
17,49,0.04,-0.15,-0.11
17,50,-0.01,0.02,-0.02
17,51,-0.06,0.08,0.01
17,52,0.02,0.1,0.04
17,53,-0.0,0.01,-0.0
18,1,-0.0201,-0.1003,0.1003
18,2,-0.0301,-0.1605,0.1505
18,3,0.0,0.0301,-0.0201
18,4,0.01,0.0803,-0.0702
18,5,0.01,0.1003,-0.0803
18,6,0.0301,0.2207,-0.2007
18,7,-0.0,0.0,0.01
18,8,0.0,0.0401,-0.0201
18,9,-0.0201,-0.1003,0.1003
18,10,-0.0201,-0.1003,0.1003
18,11,-0.0401,-0.1806,0.1706
18,12,0.01,0.0602,-0.0702
18,13,0.01,0.0702,-0.0803
18,14,-0.0201,-0.0401,0.0301
18,15,-0.0301,-0.0702,0.0702
18,16,-0.0301,-0.0803,0.0803
18,17,-0.0502,-0.1605,0.1605
18,18,-0.01,-0.0201,0.01
18,19,0.01,0.0502,-0.0602
18,20,0.0201,0.0903,-0.0903
18,21,-0.0301,-0.1304,0.1304
18,22,0.01,0.0301,-0.0301
18,23,-0.01,0.0,0.0
18,24,0.0301,0.1505,-0.1405
18,25,0.0,0.0301,-0.01
18,26,-0.0201,0.0,0.01
18,27,0.0301,-0.1304,-0.1304
18,28,-0.01,0.0301,0.0301
18,29,-0.0301,0.1505,0.1405
18,30,0.0201,-0.1003,-0.1003
18,31,0.0301,-0.1605,-0.1505
18,32,-0.0,0.0301,0.0201
18,33,-0.01,0.0803,0.0702
18,34,-0.01,0.1003,0.0803
18,35,-0.0301,0.2207,0.1906
18,36,0.0,0.0,-0.01
18,37,-0.0,0.0401,0.0201
18,38,0.0201,-0.1003,-0.1003
18,39,0.0201,-0.1003,-0.1003
18,40,0.0401,-0.1806,-0.1706
18,41,-0.01,0.0602,0.0602
18,42,-0.01,0.0702,0.0803
18,43,0.0201,-0.0401,-0.0301
18,44,0.0301,-0.0702,-0.0702
18,45,0.0301,-0.0803,-0.0803
18,46,0.0502,-0.1605,-0.1605
18,47,0.01,-0.0201,-0.01
18,48,-0.01,0.0502,0.0602
18,49,-0.0201,0.0903,0.0903
18,50,0.01,0.0,-0.0
18,51,-0.0,0.0301,0.01
18,52,0.0201,0.0,-0.01
18,53,-0.0,0.0,0.0
19,1,0.1001,-0.07,-0.1301
19,2,0.1501,-0.09,-0.1901
19,3,0.02,-0.06,-0.1401
19,4,-0.01,-0.06,-0.2201
19,5,-0.03,-0.07,-0.04
19,6,-0.1101,-0.08,-0.03
19,7,0.02,-0.04,0.05
19,8,-0.02,-0.02,0.1201
19,9,0.1101,-0.02,0.03
19,10,0.1201,0.03,-0.0
19,11,0.1601,0.07,-0.1001
19,12,-0.01,0.02,-0.05
19,13,-0.04,0.05,-0.05
19,14,-0.08,-0.03,0.0
19,15,-0.1101,-0.05,0.04
19,16,-0.08,-0.06,0.0
19,17,-0.1001,-0.1201,0.04
19,18,-0.05,-0.02,-0.04
19,19,-0.03,0.02,-0.08
19,20,-0.01,0.02,-0.09
19,21,0.1501,-0.05,-0.03
19,22,0.04,0.01,0.03
19,23,-0.08,0.04,0.02
19,24,-0.04,0.1301,-0.06
19,25,-0.0,0.08,0.06
19,26,-0.1701,0.07,0.04
19,27,0.1501,0.05,-0.03
19,28,0.04,-0.01,0.03
19,29,-0.04,-0.1301,-0.06
19,30,0.1001,0.07,-0.1301
19,31,0.1501,0.09,-0.1901
19,32,0.02,0.06,-0.1401
19,33,-0.01,0.06,-0.2201
19,34,-0.03,0.07,-0.04
19,35,-0.1101,0.08,-0.03
19,36,0.02,0.04,0.05
19,37,-0.02,0.02,0.1201
19,38,0.1101,0.02,0.03
19,39,0.1201,-0.03,-0.0
19,40,0.1601,-0.07,-0.1001
19,41,-0.01,-0.02,-0.05
19,42,-0.04,-0.04,-0.05
19,43,-0.08,0.03,0.0
19,44,-0.1101,0.05,0.04
19,45,-0.08,0.06,0.0
19,46,-0.1001,0.1201,0.04
19,47,-0.05,0.02,-0.04
19,48,-0.03,-0.02,-0.08
19,49,-0.01,-0.02,-0.09
19,50,-0.08,-0.04,0.02
19,51,-0.0,-0.08,0.06
19,52,-0.1701,-0.07,0.04
19,53,0.05,0.0,0.1701
20,1,0.1099,-0.1499,-0.0699
20,2,0.1499,-0.2198,-0.1099
20,3,0.02,-0.1299,-0.1099
20,4,-0.01,-0.1798,-0.1499
20,5,-0.01,-0.03,-0.0999
20,6,-0.0799,0.02,-0.1399
20,7,0.04,0.01,-0.01
20,8,0.01,0.0899,0.02
20,9,0.1299,-0.03,0.03
20,10,0.1199,-0.0599,0.0799
20,11,0.1099,-0.1699,0.1399
20,12,0.0,-0.02,0.01
20,13,-0.04,-0.02,0.04
20,14,-0.05,0.01,-0.02
20,15,-0.0699,0.02,-0.02
20,16,-0.04,0.01,-0.0599
20,17,-0.05,0.03,-0.0999
20,18,-0.02,-0.0,-0.05
20,19,-0.0,-0.02,-0.03
20,20,0.02,-0.02,-0.04
20,21,0.1599,-0.0799,-0.01
20,22,0.0699,0.02,0.02
20,23,-0.04,0.03,0.02
20,24,-0.0599,-0.02,0.1299
20,25,0.03,0.05,0.0799
20,26,-0.1199,0.05,0.04
20,27,-0.1599,-0.0799,0.01
20,28,-0.0699,0.02,-0.02
20,29,0.0599,-0.02,-0.1299
20,30,-0.1099,-0.1499,0.0699
20,31,-0.1499,-0.2198,0.1099
20,32,-0.02,-0.1299,0.1099
20,33,0.01,-0.1798,0.1499
20,34,0.01,-0.03,0.0999
20,35,0.0799,0.02,0.1399
20,36,-0.04,0.01,0.01
20,37,-0.01,0.0899,-0.02
20,38,-0.1299,-0.03,-0.03
20,39,-0.1199,-0.0599,-0.0799
20,40,-0.1099,-0.1699,-0.1399
20,41,-0.0,-0.02,-0.01
20,42,0.04,-0.02,-0.04
20,43,0.05,0.01,0.02
20,44,0.0699,0.02,0.02
20,45,0.04,0.01,0.0599
20,46,0.05,0.03,0.0999
20,47,0.02,-0.0,0.05
20,48,0.0,-0.02,0.03
20,49,-0.02,-0.02,0.04
20,50,0.04,0.03,-0.02
20,51,-0.03,0.05,-0.0799
20,52,0.1199,0.05,-0.04
20,53,-0.0,0.1699,0.0
21,1,0.0896,0.0299,0.01
21,2,0.0796,0.0299,0.01
21,3,0.0597,0.0199,0.01
21,4,0.0398,-0.0,-0.01
21,5,0.0398,0.0199,0.0697
21,6,0.0,-0.01,0.0995
21,7,0.0398,0.0498,0.0796
21,8,0.0398,0.0299,0.0995
21,9,0.0697,0.0697,0.0498
21,10,0.0199,0.0995,0.0199
21,11,0.0697,0.0697,-0.0796
21,12,-0.0498,0.0995,0.0597
21,13,0.01,0.1194,0.0697
21,14,-0.1095,0.0995,0.0697
21,15,-0.1394,0.1095,0.0796
21,16,-0.0995,0.0697,0.0796
21,17,-0.1095,0.0498,0.0995
21,18,-0.1095,0.0697,0.0498
21,19,-0.0697,0.0995,0.0697
21,20,-0.0597,0.0896,0.0697
21,21,0.0896,0.0199,-0.0
21,22,-0.1095,0.0697,0.0498
21,23,-0.1194,0.01,-0.0199
21,24,-0.0398,0.1692,0.0597
21,25,-0.1891,-0.01,-0.0697
21,26,-0.0398,-0.01,-0.0299
21,27,0.0896,-0.0199,-0.0
21,28,-0.1095,-0.0697,0.0498
21,29,-0.0398,-0.1692,0.0597
21,30,0.0896,-0.0299,0.0
21,31,0.0796,-0.0299,0.01
21,32,0.0597,-0.0199,0.01
21,33,0.0398,0.0,-0.01
21,34,0.0398,-0.0199,0.0697
21,35,0.0,0.01,0.0995
21,36,0.0398,-0.0498,0.0796
21,37,0.0398,-0.0299,0.0995
21,38,0.0697,-0.0697,0.0498
21,39,0.0199,-0.0995,0.0199
21,40,0.0697,-0.0697,-0.0796
21,41,-0.0498,-0.0995,0.0597
21,42,0.01,-0.1194,0.0697
21,43,-0.1095,-0.0995,0.0697
21,44,-0.1394,-0.1095,0.0796
21,45,-0.0995,-0.0697,0.0796
21,46,-0.1095,-0.0597,0.0995
21,47,-0.1095,-0.0697,0.0498
21,48,-0.0697,-0.1095,0.0697
21,49,-0.0597,-0.0896,0.0697
21,50,-0.1194,-0.01,-0.0199
21,51,-0.1891,0.01,-0.0697
21,52,-0.0398,0.01,-0.0299
21,53,0.2787,0.0,-0.2787
22,1,-0.1196,0.0698,0.0399
22,2,-0.1396,0.1097,0.0698
22,3,-0.0498,0.01,0.0997
22,4,-0.0299,-0.0199,0.1994
22,5,0.0,0.01,-0.01
22,6,0.0698,0.01,-0.0
22,7,-0.0299,0.01,-0.0997
22,8,-0.0,-0.0,-0.1595
22,9,-0.0997,-0.0199,-0.0698
22,10,-0.0897,-0.0897,0.01
22,11,-0.1196,-0.0399,0.0598
22,12,0.0299,-0.0997,-0.0
22,13,0.01,-0.0798,-0.0299
22,14,0.0299,-0.1196,0.0
22,15,0.0199,-0.1595,0.0399
22,16,0.0598,-0.0598,-0.0897
22,17,0.0399,-0.0798,-0.0997
22,18,0.0997,0.0,-0.1495
22,19,0.0698,-0.0299,-0.1296
22,20,0.0798,-0.01,-0.1495
22,21,-0.1296,0.0698,-0.0498
22,22,-0.0,-0.1296,0.0299
22,23,0.0897,-0.01,-0.0199
22,24,0.0299,0.0199,-0.0498
22,25,0.1794,-0.01,0.0798
22,26,-0.0199,-0.0199,0.0399
22,27,0.1296,0.0698,0.0498
22,28,0.0,-0.1296,-0.0299
22,29,-0.0299,0.0199,0.0498
22,30,0.1196,0.0698,-0.0399
22,31,0.1396,0.1097,-0.0698
22,32,0.0498,0.01,-0.0997
22,33,0.0299,-0.0199,-0.1994
22,34,-0.0,0.01,0.01
22,35,-0.0698,0.01,0.0
22,36,0.0299,0.01,0.0997
22,37,0.0,-0.0,0.1595
22,38,0.0997,-0.0199,0.0698
22,39,0.0897,-0.0897,-0.01
22,40,0.1196,-0.0399,-0.0598
22,41,-0.0299,-0.0997,0.0
22,42,-0.01,-0.0798,0.0299
22,43,-0.0299,-0.1196,-0.0
22,44,-0.0199,-0.1595,-0.0399
22,45,-0.0598,-0.0598,0.0897
22,46,-0.0399,-0.0798,0.0997
22,47,-0.0997,0.0,0.1495
22,48,-0.0698,-0.0299,0.1296
22,49,-0.0798,-0.01,0.1495
22,50,-0.0897,-0.01,0.0199
22,51,-0.1794,-0.01,-0.0798
22,52,0.0199,-0.0199,-0.0399
22,53,0.0,0.2193,-0.0
23,1,0.0599,-0.01,-0.0499
23,2,0.0799,-0.0,-0.0799
23,3,0.02,-0.0898,0.0299
23,4,-0.01,-0.1797,0.0699
23,5,0.01,-0.01,0.0
23,6,-0.0299,-0.0299,0.02
23,7,0.0399,0.0799,-0.0399
23,8,0.0299,0.1198,-0.0399
23,9,0.0599,0.0399,-0.0
23,10,0.02,-0.0499,0.0799
23,11,0.0599,0.01,-0.0299
23,12,-0.0399,-0.0599,0.1098
23,13,-0.02,-0.01,0.0499
23,14,-0.0499,-0.0799,0.1398
23,15,-0.0599,-0.1497,0.2096
23,16,-0.01,0.0799,-0.0
23,17,-0.01,0.0599,0.0299
23,18,0.01,0.2096,-0.1298
23,19,0.01,0.1497,-0.0699
23,20,0.0,0.1697,-0.0898
23,21,0.0799,0.0499,-0.0599
23,22,-0.0599,-0.1497,0.1897
23,23,-0.0299,0.0499,-0.0299
23,24,0.02,0.1198,-0.1098
23,25,-0.0998,-0.0499,0.01
23,26,0.0,-0.0599,0.0499
23,27,-0.0799,0.0499,0.0599
23,28,0.0599,-0.1497,-0.1897
23,29,-0.02,0.1198,0.1098
23,30,-0.0599,-0.01,0.0499
23,31,-0.0799,-0.0,0.0799
23,32,-0.02,-0.0898,-0.0299
23,33,0.01,-0.1797,-0.0699
23,34,-0.01,-0.01,-0.0
23,35,0.0299,-0.0299,-0.02
23,36,-0.0399,0.0799,0.0399
23,37,-0.0299,0.1198,0.0499
23,38,-0.0599,0.0399,0.01
23,39,-0.02,-0.0499,-0.0799
23,40,-0.0599,0.02,0.0299
23,41,0.0399,-0.0599,-0.1098
23,42,0.02,-0.01,-0.0499
23,43,0.0499,-0.0799,-0.1398
23,44,0.0599,-0.1597,-0.2096
23,45,0.01,0.0799,0.0
23,46,0.01,0.0599,-0.0299
23,47,-0.02,0.2096,0.1398
23,48,-0.01,0.1497,0.0699
23,49,-0.0,0.1697,0.0898
23,50,0.02,0.0499,0.0299
23,51,0.0998,-0.0499,-0.02
23,52,-0.0,-0.0599,-0.0499
23,53,-0.0,-0.0898,-0.0
24,1,-0.0798,0.0798,0.0698
24,2,-0.0798,0.0698,0.0698
24,3,-0.0998,0.1098,0.0499
24,4,-0.0998,0.1297,0.0299
24,5,-0.0998,0.0798,0.0798
24,6,-0.0898,0.0698,0.0798
24,7,-0.0998,0.0599,0.0898
24,8,-0.1098,0.0698,0.1098
24,9,-0.0599,0.0698,0.0599
24,10,-0.02,0.0898,0.0
24,11,-0.0299,0.1197,0.01
24,12,0.0299,-0.01,-0.0399
24,13,0.0299,-0.0399,-0.0299
24,14,0.0,-0.0399,-0.0898
24,15,-0.0599,0.01,-0.0998
24,16,0.01,-0.1197,-0.1098
24,17,-0.01,-0.1197,-0.1497
24,18,-0.0,-0.1596,-0.0798
24,19,0.02,-0.1297,-0.0698
24,20,0.0798,-0.1696,-0.0698
24,21,-0.0698,0.0698,0.0898
24,22,0.0499,0.0599,-0.01
24,23,-0.01,-0.0399,-0.0299
24,24,0.02,-0.0798,-0.01
24,25,0.1297,0.0299,0.0499
24,26,-0.1596,0.0399,-0.02
24,27,-0.0698,-0.0698,0.0898
24,28,0.0499,-0.0599,-0.01
24,29,0.02,0.0798,-0.01
24,30,-0.0798,-0.0798,0.0698
24,31,-0.0798,-0.0698,0.0698
24,32,-0.0998,-0.1098,0.0499
24,33,-0.0998,-0.1297,0.0299
24,34,-0.0998,-0.0798,0.0798
24,35,-0.0898,-0.0698,0.0798
24,36,-0.0998,-0.0599,0.0898
24,37,-0.1098,-0.0698,0.1098
24,38,-0.0599,-0.0698,0.0599
24,39,-0.02,-0.0898,0.0
24,40,-0.0299,-0.1197,0.01
24,41,0.0299,0.01,-0.0399
24,42,0.0299,0.0399,-0.0299
24,43,0.0,0.0399,-0.0898
24,44,-0.0599,-0.01,-0.0998
24,45,0.01,0.1197,-0.1098
24,46,-0.01,0.1197,-0.1497
24,47,-0.0,0.1596,-0.0798
24,48,0.02,0.1297,-0.0698
24,49,0.0798,0.1696,-0.0698
24,50,-0.01,0.0399,-0.0299
24,51,0.1297,-0.0299,0.0499
24,52,-0.1596,-0.0399,-0.02
24,53,0.1896,0.0,0.0
25,1,0.0301,-0.0602,0.01
25,2,0.0301,-0.1004,0.0301
25,3,0.0301,0.0502,-0.0904
25,4,0.0402,0.1406,-0.1807
25,5,0.01,-0.0,-0.0201
25,6,-0.0,0.0301,-0.0502
25,7,0.0,-0.0803,0.0703
25,8,-0.01,-0.1104,0.1205
25,9,0.0201,-0.0402,0.0402
25,10,0.0602,0.0703,-0.0703
25,11,0.0502,0.0301,-0.0301
25,12,0.0301,0.1104,-0.0904
25,13,-0.0,0.0602,-0.0301
25,14,0.0201,0.1305,-0.1004
25,15,0.0402,0.2008,-0.1707
25,16,-0.0201,-0.0301,0.0602
25,17,-0.0201,-0.0201,0.0502
25,18,-0.0502,-0.1607,0.1908
25,19,-0.0301,-0.0904,0.1104
25,20,-0.0301,-0.1104,0.1305
25,21,0.0201,-0.0904,0.0703
25,22,0.0602,0.1707,-0.1506
25,23,-0.01,-0.0301,0.0402
25,24,-0.0402,-0.0904,0.1205
25,25,-0.0,0.0502,-0.0502
25,26,0.0201,0.0502,-0.0502
25,27,0.0201,0.0904,0.0703
25,28,0.0602,-0.1707,-0.1406
25,29,-0.0402,0.0904,0.1205
25,30,0.0301,0.0602,0.01
25,31,0.0301,0.1004,0.0301
25,32,0.0301,-0.0502,-0.0904
25,33,0.0402,-0.1305,-0.1807
25,34,0.01,0.0,-0.0201
25,35,-0.0,-0.0301,-0.0502
25,36,0.0,0.0803,0.0703
25,37,-0.01,0.1104,0.1205
25,38,0.0201,0.0402,0.0402
25,39,0.0602,-0.0703,-0.0703
25,40,0.0502,-0.0301,-0.0301
25,41,0.0301,-0.1104,-0.0904
25,42,-0.0,-0.0602,-0.0301
25,43,0.0201,-0.1305,-0.1004
25,44,0.0402,-0.2008,-0.1707
25,45,-0.0201,0.0301,0.0602
25,46,-0.0201,0.0201,0.0502
25,47,-0.0502,0.1607,0.1908
25,48,-0.0301,0.0904,0.1104
25,49,-0.0301,0.1004,0.1305
25,50,-0.01,0.0301,0.0402
25,51,-0.0,-0.0502,-0.0502
25,52,0.0201,-0.0502,-0.0502
25,53,-0.0703,0.0,-0.0301
26,1,-0.0598,0.01,0.0199
26,2,-0.0797,0.0299,0.0498
26,3,0.0299,0.0897,-0.0498
26,4,0.0698,0.2093,-0.0997
26,5,0.0399,-0.0399,0.0
26,6,0.0797,-0.0498,0.01
26,7,-0.01,-0.1196,0.0199
26,8,0.01,-0.1993,0.0199
26,9,-0.0498,-0.0598,-0.0399
26,10,-0.0399,0.0897,-0.1694
26,11,0.0199,0.289,-0.3787
26,12,-0.0199,-0.0299,-0.01
26,13,0.01,-0.0299,-0.01
26,14,0.0199,-0.0199,0.01
26,15,0.0598,-0.0498,0.0199
26,16,0.0299,0.0399,0.0199
26,17,0.0498,0.0498,0.0299
26,18,0.0,0.0498,0.0199
26,19,-0.0299,0.01,0.0299
26,20,-0.0698,0.0,0.0698
26,21,-0.0897,-0.0698,0.0199
26,22,-0.0797,-0.0797,-0.0199
26,23,0.01,0.01,0.01
26,24,0.0,0.0,-0.01
26,25,-0.0399,-0.01,-0.0199
26,26,0.0598,-0.0199,-0.0
26,27,-0.0897,0.0797,0.0199
26,28,-0.0797,0.0797,-0.0199
26,29,0.0,-0.0,-0.01
26,30,-0.0598,-0.01,0.0199
26,31,-0.0797,-0.0299,0.0498
26,32,0.0299,-0.0897,-0.0498
26,33,0.0698,-0.2093,-0.0997
26,34,0.0399,0.0399,0.0
26,35,0.0797,0.0498,0.01
26,36,-0.01,0.1196,0.0199
26,37,0.01,0.1993,0.0199
26,38,-0.0498,0.0598,-0.0399
26,39,-0.0399,-0.0897,-0.1694
26,40,0.0199,-0.289,-0.3787
26,41,-0.0199,0.0299,-0.01
26,42,0.01,0.0299,-0.01
26,43,0.0199,0.0199,0.01
26,44,0.0598,0.0498,0.0199
26,45,0.0299,-0.0399,0.0199
26,46,0.0498,-0.0498,0.0299
26,47,0.0,-0.0498,0.0199
26,48,-0.0299,-0.01,0.0299
26,49,-0.0698,-0.0,0.0698
26,50,0.01,-0.01,0.01
26,51,-0.0399,0.01,-0.0199
26,52,0.0598,0.0199,-0.0
26,53,0.0997,-0.0,0.0897
27,1,-0.0199,-0.0399,-0.0299
27,2,-0.0499,-0.01,0.0
27,3,0.0698,-0.0399,-0.0299
27,4,0.0997,-0.0,0.01
27,5,0.0997,-0.0798,-0.0698
27,6,0.1496,-0.0698,-0.0798
27,7,0.0598,-0.1097,-0.0997
27,8,0.0898,-0.1596,-0.1396
27,9,-0.0299,-0.0997,-0.0898
27,10,-0.0598,-0.0798,-0.0698
27,11,-0.0598,-0.1297,-0.0399
27,12,-0.0499,-0.01,-0.0299
27,13,-0.0299,-0.0199,-0.0299
27,14,0.0399,0.0199,0.0199
27,15,0.1396,-0.0199,0.01
27,16,0.01,0.0997,0.1097
27,17,0.0698,0.1297,0.1496
27,18,-0.0199,0.1197,0.1197
27,19,-0.0598,0.0898,0.0798
27,20,-0.1496,0.1396,0.0898
27,21,-0.0499,-0.0598,-0.0698
27,22,-0.0698,-0.0399,-0.0898
27,23,-0.01,0.0399,0.0399
27,24,-0.0199,-0.0199,-0.0199
27,25,-0.1596,-0.0199,-0.0698
27,26,0.1596,-0.0299,0.01
27,27,0.0499,-0.0598,0.0698
27,28,0.0698,-0.0399,0.0898
27,29,0.0199,-0.0199,0.0199
27,30,0.0199,-0.0399,0.0299
27,31,0.0499,-0.01,-0.0
27,32,-0.0698,-0.0399,0.0299
27,33,-0.0997,-0.0,-0.01
27,34,-0.0997,-0.0798,0.0698
27,35,-0.1496,-0.0698,0.0798
27,36,-0.0598,-0.1097,0.0997
27,37,-0.0898,-0.1596,0.1396
27,38,0.0299,-0.0997,0.0898
27,39,0.0598,-0.0798,0.0698
27,40,0.0598,-0.1297,0.0399
27,41,0.0499,-0.01,0.0299
27,42,0.0299,-0.0199,0.0299
27,43,-0.0399,0.0199,-0.0199
27,44,-0.1396,-0.0199,-0.01
