Mode,AtomIndex,dx,dy,dz
51,7,-0.0802,-0.0401,-0.01
51,8,-0.01,0.0502,0.0702
51,9,-0.0802,-0.0201,0.0201
51,10,-0.0301,-0.0502,-0.0401
51,11,-0.0802,-0.1304,-0.1204
51,12,0.0502,0.0301,-0.0
51,13,0.0401,0.0903,0.0903
51,14,-0.1103,0.1505,0.2106
51,15,-0.0702,0.1805,0.2207
51,16,-0.1204,-0.0502,0.01
51,17,0.0401,-0.0802,-0.1204
51,18,-0.0903,-0.0602,-0.0301
51,19,0.0301,-0.0903,-0.1103
51,20,0.0,-0.1103,-0.1204
51,21,0.01,0.0903,0.1003
51,22,0.0602,0.0,-0.0301
51,23,-0.01,0.0,0.01
51,24,0.0602,0.01,-0.0301
51,25,0.0602,-0.01,-0.0502
51,26,0.0401,0.0301,0.0201
51,27,0.01,-0.1103,0.1204
51,28,0.0401,-0.1204,0.1103
51,29,-0.0903,0.0401,-0.01
51,30,-0.0201,-0.0502,0.0502
51,31,-0.1103,0.0401,0.01
51,32,-0.0401,0.1103,-0.1103
51,33,0.0802,-0.0401,0.01
51,34,0.01,0.0502,-0.0702
51,35,0.0802,-0.0201,-0.0201
51,36,0.0301,-0.0502,0.0401
51,37,0.0802,-0.1304,0.1204
51,38,-0.0502,0.0301,0.0
51,39,-0.0401,0.0903,-0.0903
51,40,0.1103,0.1505,-0.2106
51,41,0.0702,0.1805,-0.2207
51,42,0.1204,-0.0502,-0.01
51,43,-0.0401,-0.0802,0.1204
51,44,0.0903,-0.0602,0.0301
51,45,-0.0301,-0.0903,0.1103
51,46,-0.0,-0.1103,0.1204
51,47,-0.01,0.0903,-0.1003
51,48,-0.0602,0.0,0.0301
51,49,0.01,0.0,-0.01
51,50,-0.0602,0.01,0.0301
51,51,-0.0602,-0.01,0.0502
51,52,-0.0401,0.0301,-0.0201
51,53,-0.0,-0.0201,-0.0
52,1,0.0499,0.0399,-0.0
52,2,0.0,0.0,-0.0598
52,3,0.0698,0.01,0.0
52,4,0.0199,0.0798,0.0698
52,5,-0.01,-0.0598,-0.0798
52,6,-0.0399,-0.0499,-0.0897
52,7,-0.0499,-0.0399,0.0
52,8,-0.01,0.0299,0.0399
52,9,-0.0499,-0.0,0.01
52,10,-0.0299,-0.0199,-0.0299
52,11,-0.0499,-0.0798,-0.0499
52,12,0.0897,-0.0499,0.01
52,13,0.0399,0.1496,-0.0199
52,14,-0.1496,0.0997,0.2293
52,15,-0.1695,0.01,0.2792
52,16,-0.1994,-0.0399,0.0199
52,17,-0.0199,-0.1396,-0.0199
52,18,-0.1097,-0.0798,-0.0
52,19,0.0499,-0.0997,-0.1595
52,20,0.0997,-0.0897,-0.1296
52,21,0.01,0.0399,0.0698
52,22,0.0399,0.0,-0.01
52,23,-0.0199,0.0,-0.01
52,24,0.1196,0.0798,0.0698
52,25,0.0698,-0.0299,-0.0598
52,26,0.0698,0.0399,0.01
52,27,-0.01,0.0598,-0.0798
52,28,-0.0399,0.0499,-0.0897
52,29,0.0499,-0.0399,-0.0
52,30,0.0,-0.0,-0.0598
52,31,0.0698,-0.01,0.0
52,32,0.0199,-0.0798,0.0698
52,33,-0.0499,0.0399,0.0
52,34,-0.01,-0.0299,0.0399
52,35,-0.0499,0.0,0.01
52,36,-0.0299,0.0199,-0.0299
52,37,-0.0499,0.0798,-0.0499
52,38,0.0897,0.0499,0.01
52,39,0.0399,-0.1496,-0.0199
52,40,-0.1496,-0.0997,0.2293
52,41,-0.1695,-0.01,0.2792
52,42,-0.1994,0.0399,0.0199
52,43,-0.0199,0.1396,-0.0199
52,44,-0.1097,0.0798,-0.0
52,45,0.0499,0.0997,-0.1595
52,46,0.0997,0.0897,-0.1296
52,47,0.01,-0.0399,0.0698
52,48,0.0399,-0.0,-0.01
52,49,-0.0199,-0.0,-0.01
52,50,0.1196,-0.0798,0.0698
52,51,0.0698,0.0299,-0.0598
52,52,0.0698,-0.0399,0.01
52,53,-0.0299,-0.0,-0.0299
53,1,-0.1099,-0.04,0.01
53,2,-0.03,0.04,0.09
53,3,-0.09,-0.02,0.02
53,4,-0.01,-0.1099,-0.1099
53,5,0.02,0.1099,0.1199
53,6,0.02,0.0999,0.1299
53,7,0.1099,0.03,-0.03
53,8,0.05,-0.07,-0.09
53,9,0.07,0.0,-0.04
53,10,0.01,0.02,0.03
53,11,0.04,0.07,0.06
53,12,0.04,-0.04,-0.08
53,13,0.08,-0.01,-0.03
53,14,-0.1299,0.0,0.06
53,15,-0.2898,-0.09,0.03
53,16,-0.1599,-0.02,0.06
53,17,-0.1499,-0.02,0.04
53,18,-0.0999,-0.02,0.02
53,19,0.06,-0.06,-0.09
53,20,0.1699,0.01,-0.07
53,21,-0.02,-0.09,-0.1099
53,22,-0.04,0.02,0.01
53,23,-0.01,-0.01,-0.0
53,24,0.1099,0.1799,0.1299
53,25,0.04,-0.03,-0.06
53,26,0.07,0.03,0.0
53,27,-0.02,0.1099,-0.1199
53,28,-0.02,0.0999,-0.1299
53,29,0.1099,-0.04,-0.01
53,30,0.03,0.03,-0.09
53,31,0.09,-0.02,-0.02
53,32,0.01,-0.1099,0.1099
53,33,-0.1099,0.03,0.03
53,34,-0.05,-0.07,0.09
53,35,-0.07,0.0,0.04
53,36,-0.01,0.02,-0.03
53,37,-0.04,0.07,-0.06
53,38,-0.04,-0.04,0.08
53,39,-0.08,-0.01,0.03
53,40,0.1299,0.0,-0.06
53,41,0.2898,-0.09,-0.03
53,42,0.1599,-0.02,-0.06
53,43,0.1499,-0.02,-0.04
53,44,0.0999,-0.02,-0.02
53,45,-0.06,-0.06,0.09
53,46,-0.1699,0.01,0.07
53,47,0.02,-0.09,0.1099
53,48,0.04,0.02,-0.01
53,49,0.01,-0.01,0.0
53,50,-0.1099,0.1799,-0.1299
53,51,-0.04,-0.03,0.06
53,52,-0.07,0.03,-0.0
53,53,0.0,-0.04,0.0
54,1,-0.02,-0.02,0.03
54,2,0.0,-0.05,0.07
54,3,-0.01,0.03,-0.01
54,4,0.02,-0.02,-0.02
54,5,0.02,0.01,0.04
54,6,0.02,-0.03,0.07
54,7,0.02,0.02,-0.03
54,8,0.03,-0.01,-0.01
54,9,0.01,-0.02,0.0
54,10,0.03,-0.05,-0.02
54,11,-0.07,0.09,-0.1901
54,12,-0.08,0.1601,-0.1401
54,13,0.1201,-0.1801,0.2401
54,14,-0.04,0.11,0.05
54,15,-0.11,0.3201,-0.1301
54,16,-0.0,-0.06,0.05
54,17,-0.03,0.1501,-0.2201
54,18,-0.06,0.01,-0.05
54,19,-0.01,-0.06,-0.01
54,20,-0.04,-0.05,-0.04
54,21,-0.03,0.01,-0.04
54,22,0.06,-0.07,0.01
54,23,0.01,-0.03,0.04
54,24,-0.0,0.05,-0.08
54,25,0.03,0.01,-0.03
54,26,0.01,0.03,0.0
54,27,0.02,-0.01,0.03
54,28,0.02,0.04,0.07
54,29,-0.02,0.02,0.03
54,30,0.01,0.06,0.07
54,31,-0.01,-0.03,-0.01
54,32,0.02,0.02,-0.02
54,33,0.02,-0.02,-0.03
54,34,0.03,0.01,-0.01
54,35,0.01,0.02,0.0
54,36,0.03,0.05,-0.02
54,37,-0.07,-0.09,-0.1901
54,38,-0.08,-0.1601,-0.1401
54,39,0.1201,0.1801,0.2401
54,40,-0.04,-0.11,0.05
54,41,-0.11,-0.3201,-0.1301
54,42,-0.0,0.06,0.05
54,43,-0.03,-0.1501,-0.2201
54,44,-0.06,-0.01,-0.05
54,45,-0.01,0.06,-0.01
54,46,-0.04,0.05,-0.04
54,47,-0.03,-0.01,-0.04
54,48,0.06,0.07,0.01
54,49,0.01,0.03,0.04
54,50,-0.0,-0.05,-0.08
54,51,0.03,-0.01,-0.03
54,52,0.01,-0.03,0.0
54,53,-0.02,0.0,0.01
55,1,-0.0701,0.01,0.01
55,2,-0.0701,0.0902,-0.01
55,3,0.0,-0.01,0.0401
55,4,0.0301,-0.0301,-0.0601
55,5,0.02,0.0601,0.0301
55,6,-0.0301,0.1002,0.01
55,7,0.0701,-0.01,-0.01
55,8,0.0401,0.0,-0.0401
55,9,-0.0,-0.0,-0.0301
55,10,0.01,-0.0,-0.0701
55,11,0.0601,-0.1904,0.01
55,12,0.0601,-0.1503,0.1603
55,13,-0.1102,0.2505,-0.1603
55,14,0.0301,0.01,0.0902
55,15,0.1703,-0.1503,0.2806
55,16,-0.01,0.0501,-0.0501
55,17,0.1503,-0.1904,0.1102
55,18,0.01,-0.0601,0.0301
55,19,-0.0301,0.01,-0.0301
55,20,-0.0501,-0.0401,-0.01
55,21,-0.01,-0.0601,-0.01
55,22,0.01,0.02,-0.0802
55,23,-0.02,0.0401,-0.0301
55,24,0.02,-0.1002,0.02
55,25,0.02,-0.01,0.01
55,26,0.0,-0.0,0.02
55,27,-0.02,0.0601,-0.0301
55,28,0.0301,0.1002,-0.01
55,29,0.0701,0.01,-0.01
55,30,0.0701,0.0902,0.01
55,31,-0.0,-0.01,-0.0401
55,32,-0.0301,-0.0301,0.0601
55,33,-0.0701,-0.01,0.01
55,34,-0.0401,0.0,0.0401
55,35,0.0,-0.0,0.0301
55,36,-0.01,-0.0,0.0701
55,37,-0.0601,-0.1904,-0.01
55,38,-0.0601,-0.1503,-0.1603
55,39,0.1102,0.2505,0.1603
55,40,-0.0301,0.01,-0.0902
55,41,-0.1703,-0.1503,-0.2806
55,42,0.01,0.0501,0.0501
55,43,-0.1503,-0.1904,-0.1102
55,44,-0.01,-0.0601,-0.0301
55,45,0.0301,0.01,0.0301
55,46,0.0501,-0.0401,0.01
55,47,0.01,-0.0601,0.01
55,48,-0.01,0.02,0.0802
55,49,0.02,0.0401,0.0301
55,50,-0.02,-0.1002,-0.02
55,51,-0.02,-0.01,-0.01
55,52,-0.0,-0.0,-0.02
55,53,0.0,0.01,-0.0
56,1,0.1403,0.01,-0.0802
56,2,0.1002,-0.01,-0.1203
56,3,0.01,-0.0501,-0.0401
56,4,-0.0802,0.0501,0.1102
56,5,-0.0601,-0.0802,-0.0902
56,6,0.0501,-0.0401,-0.1303
56,7,-0.1303,0.0,0.1002
56,8,-0.1203,0.0401,0.1203
56,9,0.01,0.0601,0.0501
56,10,-0.01,0.0601,0.0701
56,11,0.1002,0.0301,0.2405
56,12,0.0301,-0.1002,0.0301
56,13,-0.01,0.0301,-0.1503
56,14,-0.01,-0.1002,-0.0701
56,15,-0.1002,-0.2605,-0.02
56,16,-0.0401,0.0301,0.01
56,17,-0.0802,-0.0401,0.1704
56,18,-0.0,0.01,0.0401
56,19,0.02,0.02,-0.0
56,20,0.0902,0.0701,0.01
56,21,0.0601,0.0701,0.0701
56,22,-0.1102,0.0802,0.02
56,23,-0.01,0.01,-0.0301
56,24,0.0501,0.0701,0.1102
56,25,-0.0,-0.02,-0.0
56,26,0.02,-0.0,-0.0
56,27,0.0601,-0.0802,0.0902
56,28,-0.0501,-0.0401,0.1303
56,29,-0.1403,0.01,0.0802
56,30,-0.1002,-0.01,0.1203
56,31,-0.01,-0.0501,0.0401
56,32,0.0802,0.0501,-0.1102
56,33,0.1303,0.0,-0.1002
56,34,0.1203,0.0401,-0.1203
56,35,-0.01,0.0601,-0.0501
56,36,0.01,0.0601,-0.0701
56,37,-0.1002,0.0301,-0.2505
56,38,-0.0301,-0.1002,-0.0301
56,39,0.01,0.0301,0.1503
56,40,0.01,-0.1002,0.0701
56,41,0.1102,-0.2605,0.02
56,42,0.0401,0.0301,-0.01
56,43,0.0802,-0.0401,-0.1704
56,44,0.0,0.01,-0.0401
56,45,-0.02,0.02,0.0
56,46,-0.0902,0.0701,-0.01
56,47,-0.0601,0.0701,-0.0701
56,48,0.1102,0.0802,-0.02
56,49,0.01,0.01,0.0301
56,50,-0.0501,0.0701,-0.1102
56,51,0.0,-0.02,0.0
56,52,-0.02,-0.0,0.0
56,53,-0.0,-0.0601,0.0
57,1,-0.1401,-0.0,0.08
57,2,-0.11,0.03,0.11
57,3,0.0,0.05,0.05
57,4,0.09,-0.05,-0.11
57,5,0.06,0.09,0.08
57,6,-0.08,0.06,0.11
57,7,0.1401,-0.01,-0.1
57,8,0.12,-0.03,-0.1301
57,9,-0.01,-0.07,-0.06
57,10,0.0,-0.06,-0.08
57,11,-0.01,-0.2301,-0.11
57,12,0.03,-0.03,0.08
57,13,-0.06,0.12,0.02
57,14,0.02,0.09,0.11
57,15,0.1801,0.12,0.1901
57,16,0.02,0.0,-0.04
57,17,0.1601,-0.09,-0.05
57,18,0.01,-0.04,-0.02
57,19,-0.02,-0.02,-0.02
57,20,-0.09,-0.05,-0.04
57,21,-0.06,-0.08,-0.07
57,22,0.07,0.02,-0.1
57,23,-0.01,0.03,-0.01
57,24,-0.03,-0.11,-0.06
57,25,0.01,0.0,0.01
57,26,-0.01,-0.0,0.01
57,27,0.06,-0.09,0.08
57,28,-0.08,-0.06,0.11
57,29,-0.1401,0.0,0.08
57,30,-0.11,-0.03,0.11
57,31,0.0,-0.05,0.05
57,32,0.09,0.05,-0.11
57,33,0.1401,0.01,-0.1
57,34,0.12,0.03,-0.1301
57,35,-0.01,0.07,-0.06
57,36,0.0,0.06,-0.08
57,37,-0.01,0.2301,-0.11
57,38,0.03,0.03,0.08
57,39,-0.06,-0.12,0.02
57,40,0.02,-0.09,0.11
57,41,0.1801,-0.12,0.1901
57,42,0.02,-0.0,-0.04
57,43,0.1601,0.09,-0.05
57,44,0.01,0.04,-0.02
57,45,-0.02,0.02,-0.02
57,46,-0.09,0.05,-0.04
57,47,-0.06,0.08,-0.07
57,48,0.07,-0.02,-0.1
57,49,-0.01,-0.03,-0.01
57,50,-0.03,0.11,-0.06
57,51,0.01,-0.0,0.01
57,52,-0.01,0.0,0.01
57,53,-0.03,0.0,0.07
58,1,0.0497,-0.0497,-0.0795
58,2,0.0597,-0.0199,-0.0597
58,3,-0.0895,-0.0795,-0.0497
58,4,-0.0994,-0.0696,-0.0497
58,5,-0.0199,0.0398,0.0696
58,6,0.1889,0.0895,0.0199
58,7,-0.0696,0.0895,0.1392
58,8,-0.0895,0.0696,0.1193
58,9,0.0696,0.0696,0.0597
58,10,0.1392,-0.0099,-0.0994
58,11,0.1193,0.1094,-0.1292
58,12,-0.169,-0.0696,-0.0298
58,13,0.0696,-0.0099,-0.0
58,14,0.0497,0.0497,0.0298
58,15,-0.0298,0.0199,0.0
58,16,0.0497,0.0597,0.0398
58,17,0.1491,0.0497,-0.0497
58,18,-0.1292,-0.0398,0.0099
58,19,-0.1988,-0.0497,0.0398
58,20,-0.1988,-0.0696,0.0497
58,21,0.0298,0.0099,-0.0
58,22,-0.0398,-0.1292,-0.0398
58,23,-0.0199,-0.0099,0.0398
58,24,0.0795,-0.0298,-0.0895
58,25,0.0895,-0.0099,-0.0597
58,26,0.0497,0.0795,0.0497
58,27,0.0199,0.0398,-0.0696
58,28,-0.1889,0.0895,-0.0199
58,29,-0.0497,-0.0497,0.0795
58,30,-0.0597,-0.0199,0.0597
58,31,0.0895,-0.0795,0.0497
58,32,0.0994,-0.0696,0.0497
58,33,0.0696,0.0895,-0.1392
58,34,0.0895,0.0696,-0.1193
58,35,-0.0696,0.0696,-0.0597
58,36,-0.1392,-0.0099,0.0994
58,37,-0.1193,0.1094,0.1292
58,38,0.169,-0.0696,0.0298
58,39,-0.0696,-0.0099,0.0
58,40,-0.0497,0.0497,-0.0298
58,41,0.0298,0.0199,-0.0
58,42,-0.0497,0.0597,-0.0398
58,43,-0.1491,0.0497,0.0497
58,44,0.1292,-0.0398,-0.0099
58,45,0.1988,-0.0497,-0.0398
58,46,0.1988,-0.0696,-0.0497
58,47,-0.0298,0.0099,0.0
58,48,0.0398,-0.1292,0.0398
58,49,0.0199,-0.0099,-0.0398
58,50,-0.0795,-0.0298,0.0895
58,51,-0.0895,-0.0099,0.0597
58,52,-0.0497,0.0795,-0.0497
58,53,-0.0,0.0298,-0.0
59,1,-0.0396,0.0297,0.0791
59,2,-0.0593,0.0099,0.0593
59,3,0.089,0.089,0.0396
59,4,0.089,0.089,0.0396
59,5,0.0198,-0.0495,-0.0593
59,6,-0.1879,-0.0989,-0.0198
59,7,0.0593,-0.0791,-0.1484
59,8,0.0791,-0.0396,-0.1286
59,9,-0.0593,-0.089,-0.0396
59,10,-0.1484,0.0099,0.089
59,11,-0.1879,0.0297,0.0198
59,12,0.1484,0.1187,-0.0099
59,13,-0.0495,-0.0396,0.0495
59,14,-0.0495,-0.0495,-0.0396
59,15,0.0099,0.0099,-0.0396
59,16,-0.0495,-0.0692,-0.0396
59,17,-0.1681,-0.0099,0.0198
59,18,0.1286,0.0495,-0.0198
59,19,0.1978,0.0593,-0.0396
59,20,0.2077,0.0396,-0.0198
59,21,-0.0297,0.0,-0.0
59,22,0.0791,0.0495,0.1088
59,23,0.0396,-0.0297,-0.0099
59,24,-0.089,0.0495,0.089
59,25,-0.089,0.0198,0.0495
59,26,-0.0495,-0.0692,-0.0593
59,27,0.0198,0.0495,-0.0593
59,28,-0.1879,0.0989,-0.0198
59,29,-0.0396,-0.0297,0.0791
59,30,-0.0593,-0.0099,0.0593
59,31,0.089,-0.089,0.0396
59,32,0.089,-0.089,0.0396
59,33,0.0593,0.0791,-0.1484
59,34,0.0791,0.0396,-0.1286
59,35,-0.0593,0.089,-0.0396
59,36,-0.1484,-0.0099,0.089
59,37,-0.1879,-0.0297,0.0198
59,38,0.1484,-0.1187,-0.0099
59,39,-0.0495,0.0396,0.0495
59,40,-0.0495,0.0495,-0.0396
59,41,0.0099,-0.0099,-0.0396
59,42,-0.0495,0.0692,-0.0396
59,43,-0.1681,0.0099,0.0198
59,44,0.1286,-0.0495,-0.0198
59,45,0.1978,-0.0593,-0.0396
59,46,0.2077,-0.0396,-0.0198
59,47,-0.0297,-0.0,-0.0
59,48,0.0791,-0.0495,0.1088
59,49,0.0396,0.0297,-0.0099
59,50,-0.089,-0.0495,0.089
59,51,-0.089,-0.0198,0.0495
59,52,-0.0495,0.0692,-0.0593
59,53,-0.0099,-0.0,-0.0396
60,1,-0.0603,0.1106,-0.0805
60,2,-0.1006,0.1911,-0.1408
60,3,0.0503,-0.1106,0.0905
60,4,0.0402,-0.0905,0.0503
60,5,-0.0402,0.1106,-0.0805
60,6,-0.0302,0.0503,-0.0302
60,7,0.0603,-0.1106,0.0704
60,8,0.1006,-0.2112,0.1509
60,9,-0.1006,0.2213,-0.1911
60,10,0.0201,-0.0302,0.0201
60,11,0.0603,-0.1207,0.0805
60,12,-0.0101,0.0201,-0.0101
60,13,0.0,-0.0201,0.0201
60,14,0.0,0.0101,0.0
60,15,0.0302,-0.0201,0.0402
60,16,-0.0,0.0101,-0.0101
60,17,0.0201,-0.0201,0.0101
60,18,-0.0201,0.0503,-0.0402
60,19,-0.0101,0.0201,-0.0101
60,20,0.0201,-0.0603,0.0503
60,21,0.0704,-0.181,0.1408
60,22,0.0101,-0.0101,0.0101
60,23,0.0704,-0.1509,0.1408
60,24,-0.0,-0.0201,-0.0101
60,25,-0.0201,0.0503,-0.0402
60,26,-0.0201,0.0402,-0.0402
60,27,-0.0402,-0.1106,-0.0805
60,28,-0.0302,-0.0503,-0.0302
60,29,-0.0603,-0.1106,-0.0805
60,30,-0.1006,-0.1911,-0.1408
60,31,0.0503,0.1106,0.0905
60,32,0.0402,0.0905,0.0503
60,33,0.0603,0.1106,0.0704
60,34,0.1006,0.2112,0.1509
60,35,-0.1006,-0.2213,-0.1911
60,36,0.0201,0.0302,0.0201
60,37,0.0603,0.1207,0.0805
60,38,-0.0101,-0.0201,-0.0101
60,39,0.0,0.0201,0.0201
60,40,0.0,-0.0101,0.0
60,41,0.0302,0.0201,0.0402
60,42,-0.0,-0.0101,-0.0101
60,43,0.0201,0.0201,0.0101
60,44,-0.0201,-0.0402,-0.0402
60,45,-0.0101,-0.0201,-0.0101
60,46,0.0101,0.0603,0.0503
60,47,0.0704,0.181,0.1408
60,48,0.0101,0.0101,0.0101
60,49,0.0704,0.1509,0.1408
60,50,-0.0,0.0201,-0.0101
60,51,-0.0201,-0.0503,-0.0402
60,52,-0.0201,-0.0402,-0.0402
60,53,-0.0101,-0.0,-0.0
61,1,0.02,-0.05,0.03
61,2,0.04,-0.0999,0.0799
61,3,-0.03,0.04,-0.04
61,4,-0.01,0.01,-0.01
61,5,0.02,-0.04,0.04
61,6,0.02,-0.04,0.03
61,7,-0.02,0.05,-0.03
61,8,-0.03,0.06,-0.05
61,9,0.04,-0.0899,0.0699
61,10,-0.0,0.01,-0.01
61,11,-0.03,0.0799,-0.0699
61,12,-0.02,0.04,-0.04
61,13,0.01,-0.01,0.01
61,14,-0.0,0.0,-0.0
61,15,-0.06,0.1299,-0.1199
61,16,0.02,-0.04,0.04
61,17,-0.05,0.1199,-0.1099
61,18,0.04,-0.1099,0.0999
61,19,0.01,-0.05,0.04
61,20,-0.06,0.0999,-0.0999
61,21,-0.03,0.0699,-0.06
61,22,0.01,-0.01,0.01
61,23,-0.1599,0.3497,-0.3197
61,24,0.0,0.0,-0.01
61,25,0.05,-0.1099,0.0999
61,26,0.05,-0.0999,0.0999
61,27,-0.02,-0.04,-0.04
61,28,-0.02,-0.04,-0.03
61,29,-0.02,-0.05,-0.03
61,30,-0.04,-0.0999,-0.0799
61,31,0.03,0.04,0.04
61,32,0.01,0.01,0.01
61,33,0.02,0.05,0.03
61,34,0.03,0.06,0.05
61,35,-0.04,-0.0899,-0.0699
61,36,0.0,0.01,0.01
61,37,0.03,0.0799,0.0699
61,38,0.02,0.04,0.04
61,39,-0.01,-0.01,-0.01
61,40,0.0,0.0,0.0
61,41,0.06,0.1299,0.1199
61,42,-0.02,-0.04,-0.04
61,43,0.05,0.1199,0.1099
61,44,-0.04,-0.1099,-0.0999
61,45,-0.01,-0.05,-0.04
61,46,0.06,0.0999,0.0999
61,47,0.03,0.0699,0.06
61,48,-0.01,-0.01,-0.01
61,49,0.1599,0.3497,0.3197
61,50,-0.0,0.0,0.01
61,51,-0.05,-0.1099,-0.0999
61,52,-0.05,-0.0999,-0.0999
61,53,-0.0,-0.0,0.0
62,1,-0.0301,0.0602,-0.0501
62,2,-0.0501,0.0902,-0.0702
62,3,0.0301,-0.0501,0.0501
62,4,0.0301,-0.0602,0.0501
62,5,-0.0301,0.0602,-0.0501
62,6,-0.01,0.0,-0.0
62,7,0.0301,-0.0602,0.0301
62,8,0.0702,-0.1404,0.0902
62,9,-0.0602,0.1203,-0.1003
62,10,0.0,-0.0201,0.0201
62,11,0.0,-0.01,0.0201
62,12,-0.0301,0.0802,-0.0602
62,13,0.01,-0.0301,0.0301
62,14,-0.01,0.0,-0.0
62,15,-0.0602,0.1404,-0.1203
62,16,0.01,-0.0501,0.0301
62,17,-0.0802,0.1404,-0.1303
62,18,0.0501,-0.0902,0.0802
62,19,0.0301,-0.0401,0.0401
62,20,-0.0301,0.0802,-0.0802
62,21,0.0401,-0.1003,0.0802
62,22,0.0201,-0.0301,0.0301
62,23,-0.1404,0.3108,-0.2908
62,24,-0.01,0.0,0.0
62,25,0.0401,-0.0902,0.0902
62,26,0.0401,-0.1003,0.0802
62,27,-0.0301,-0.0602,-0.0501
62,28,-0.01,-0.0,-0.0
62,29,-0.0301,-0.0602,-0.0501
62,30,-0.0501,-0.0902,-0.0702
62,31,0.0301,0.0501,0.0501
62,32,0.0301,0.0602,0.0501
62,33,0.0301,0.0602,0.0401
62,34,0.0702,0.1404,0.0902
62,35,-0.0602,-0.1203,-0.1003
62,36,0.0,0.0201,0.0201
62,37,0.0,0.01,0.0201
62,38,-0.0301,-0.0802,-0.0602
62,39,0.01,0.0301,0.0301
62,40,-0.01,-0.0,-0.0
62,41,-0.0602,-0.1404,-0.1203
62,42,0.01,0.0401,0.0301
62,43,-0.0802,-0.1404,-0.1303
62,44,0.0501,0.0902,0.0802
62,45,0.0301,0.0401,0.0401
62,46,-0.0301,-0.0802,-0.0802
62,47,0.0401,0.1003,0.0802
62,48,0.0201,0.0301,0.0301
62,49,-0.1404,-0.3108,-0.2908
62,50,-0.01,-0.0,0.0
62,51,0.0401,0.0902,0.0902
62,52,0.0401,0.1003,0.0802
62,53,-0.01,-0.0,-0.01
63,1,-0.0401,0.1102,-0.0902
63,2,-0.0902,0.2305,-0.1804
63,3,0.0501,-0.1102,0.0902
63,4,0.02,-0.0501,0.0401
63,5,-0.0501,0.1102,-0.0802
63,6,-0.02,0.0501,-0.0401
63,7,0.0501,-0.1102,0.0902
63,8,0.0802,-0.1804,0.1603
63,9,-0.1102,0.2305,-0.1804
63,10,0.01,-0.0301,0.02
63,11,0.0401,-0.1002,0.0702
63,12,-0.0301,0.0601,-0.0601
63,13,0.02,-0.0301,0.0301
63,14,-0.0,0.01,0.0
63,15,-0.0401,0.0702,-0.0601
63,16,0.01,-0.02,0.02
63,17,-0.0301,0.0902,-0.0802
63,18,0.01,-0.0301,0.0301
63,19,0.01,-0.02,0.01
63,20,-0.0,0.01,-0.01
63,21,0.0902,-0.1904,0.1503
63,22,0.02,-0.0301,0.02
63,23,-0.0401,0.0902,-0.0802
63,24,-0.0,0.01,-0.01
63,25,0.01,-0.0301,0.02
63,26,0.01,-0.0301,0.0301
63,27,0.0501,0.1102,0.0802
63,28,0.02,0.0501,0.0401
63,29,0.0401,0.1102,0.0902
63,30,0.0902,0.2305,0.1804
63,31,-0.0501,-0.1102,-0.0902
63,32,-0.02,-0.0501,-0.0401
63,33,-0.0501,-0.1102,-0.0902
63,34,-0.0802,-0.1804,-0.1603
63,35,0.1102,0.2305,0.1804
63,36,-0.01,-0.0301,-0.02
63,37,-0.0401,-0.1002,-0.0702
63,38,0.0301,0.0601,0.0601
63,39,-0.02,-0.0301,-0.0301
63,40,0.0,0.01,-0.0
63,41,0.0401,0.0702,0.0601
63,42,-0.01,-0.02,-0.02
63,43,0.0301,0.0902,0.0802
63,44,-0.01,-0.0301,-0.0301
63,45,-0.01,-0.02,-0.01
63,46,0.0,0.01,0.01
63,47,-0.0902,-0.1904,-0.1503
63,48,-0.02,-0.0301,-0.02
63,49,0.0401,0.0902,0.0802
63,50,0.0,0.01,0.01
63,51,-0.01,-0.0301,-0.02
63,52,-0.01,-0.0301,-0.0301
63,53,-0.0,0.01,-0.0
64,1,0.0099,-0.0298,0.0199
64,2,-0.0695,0.1588,-0.1291
64,3,0.0099,-0.0298,0.0199
64,4,-0.1489,0.3375,-0.2681
64,5,0.0199,-0.0397,0.0298
64,6,-0.1191,0.2581,-0.2085
64,7,0.0099,-0.0298,0.0199
64,8,-0.0993,0.2283,-0.1787
64,9,-0.0099,0.0298,-0.0199
64,10,-0.0,0.0099,-0.0099
64,11,0.0496,-0.0993,0.0695
64,12,-0.0099,0.0099,-0.0099
64,13,0.0,-0.0,0.0
64,14,0.0,0.0,-0.0
64,15,0.0,-0.0,0.0
64,16,0.0,-0.0,0.0
64,17,-0.0,0.0099,-0.0099
64,18,-0.0,-0.0,0.0
64,19,-0.0,-0.0,0.0
64,20,-0.0,-0.0,0.0
64,21,-0.0099,0.0199,-0.0099
64,22,0.0099,-0.0099,0.0099
64,23,-0.0,0.0,-0.0
64,24,-0.0,0.0,-0.0
64,25,0.0,-0.0,-0.0
64,26,0.0,0.0,0.0
64,27,0.0199,0.0397,0.0298
64,28,-0.1191,-0.2581,-0.2085
64,29,0.0099,0.0298,0.0199
64,30,-0.0695,-0.1588,-0.1291
64,31,0.0099,0.0298,0.0199
64,32,-0.1489,-0.3375,-0.2681
64,33,0.0099,0.0298,0.0199
64,34,-0.0993,-0.2283,-0.1787
64,35,-0.0099,-0.0298,-0.0199
64,36,-0.0,-0.0099,-0.0099
64,37,0.0496,0.0993,0.0695
64,38,-0.0099,-0.0099,-0.0099
64,39,0.0,0.0,0.0
64,40,0.0,-0.0,-0.0
64,41,0.0,0.0,0.0
